filename,xmin,ymin,xmax,ymax,class
Image_1256.jpg,112,2,189,72,2
Image_1256.jpg,312,25,415,109,2
Image_1256.jpg,2,41,114,141,2
Image_1256.jpg,0,153,66,243,2
Image_1256.jpg,353,113,414,252,2
Image_1256.jpg,225,115,344,187,2
Image_1256.jpg,224,193,344,263,2
Image_1256.jpg,108,188,216,289,2
Image_1256.jpg,150,295,229,396,2
Image_1256.jpg,236,265,287,327,2
Image_1256.jpg,206,0,287,58,1
Image_1256.jpg,2,292,143,412,1
Image_1256.jpg,234,349,415,416,1
Image_363.jpg,299,151,409,249,2
Image_363.jpg,267,297,412,411,2
Image_363.jpg,347,34,416,133,2
Image_363.jpg,0,6,62,90,2
Image_363.jpg,88,0,206,66,2
Image_363.jpg,219,0,341,69,2
Image_363.jpg,71,68,178,166,2
Image_363.jpg,0,247,58,363,2
Image_363.jpg,62,293,171,389,2
Image_363.jpg,183,290,261,411,2
Image_363.jpg,252,73,322,137,2
Image_363.jpg,89,249,250,286,1
Image_363.jpg,3,124,61,207,1
Image_363.jpg,185,100,225,189,1
Image_363.jpg,344,3,406,25,1
Image_1242.jpg,184,2,288,62,2
Image_1242.jpg,261,75,354,176,2
Image_1242.jpg,301,3,362,68,2
Image_1242.jpg,368,66,416,146,2
Image_1242.jpg,329,189,410,303,2
Image_1242.jpg,238,346,413,416,1
Image_1242.jpg,8,284,172,413,1
Image_1242.jpg,173,212,252,324,1
Image_1242.jpg,4,191,91,266,1
Image_1242.jpg,2,3,117,86,1
Image_1242.jpg,94,90,170,147,1
Image_1242.jpg,6,89,93,186,1
Image_1242.jpg,101,156,163,221,1
Image_948.jpg,0,239,142,320,1
Image_948.jpg,36,1,113,64,1
Image_948.jpg,181,0,293,43,1
Image_948.jpg,200,48,349,118,1
Image_948.jpg,190,389,282,413,1
Image_948.jpg,203,220,244,332,1
Image_948.jpg,0,327,97,414,2
Image_948.jpg,0,86,28,194,2
Image_948.jpg,73,69,190,119,2
Image_948.jpg,153,125,311,214,2
Image_948.jpg,326,139,401,209,2
Image_948.jpg,251,279,404,397,2
Image_948.jpg,260,220,401,272,2
Image_948.jpg,367,1,412,29,2
Image_345.jpg,123,331,176,411,2
Image_345.jpg,181,289,262,414,2
Image_345.jpg,0,48,101,140,2
Image_345.jpg,0,151,48,258,2
Image_345.jpg,57,147,128,222,2
Image_345.jpg,132,196,160,272,2
Image_345.jpg,54,226,122,338,2
Image_345.jpg,135,132,200,196,2
Image_345.jpg,158,2,288,83,2
Image_345.jpg,267,137,404,219,2
Image_345.jpg,353,228,414,351,1
Image_345.jpg,260,364,373,413,1
Image_345.jpg,262,306,302,354,1
Image_345.jpg,248,89,404,130,1
Image_345.jpg,292,26,343,77,1
Image_345.jpg,1,2,97,39,1
Image_62.jpg,289,220,410,336,2
Image_62.jpg,359,115,414,215,2
Image_62.jpg,290,376,413,412,2
Image_62.jpg,144,341,265,414,2
Image_62.jpg,3,336,136,413,2
Image_62.jpg,6,170,113,232,2
Image_62.jpg,0,64,49,168,2
Image_62.jpg,125,168,232,232,2
Image_62.jpg,76,55,181,144,2
Image_62.jpg,191,62,318,155,2
Image_62.jpg,0,0,114,57,1
Image_62.jpg,125,0,264,49,1
Image_62.jpg,320,0,413,106,1
Image_62.jpg,5,236,85,302,1
Image_62.jpg,149,236,222,296,1
Image_62.jpg,236,159,330,212,2
Image_661.jpg,345,8,413,140,1
Image_661.jpg,344,150,416,201,1
Image_661.jpg,226,3,334,72,1
Image_661.jpg,117,2,219,75,1
Image_661.jpg,137,85,271,127,1
Image_661.jpg,2,54,62,150,1
Image_661.jpg,5,283,73,381,1
Image_661.jpg,288,316,416,412,2
Image_661.jpg,347,209,414,300,2
Image_661.jpg,73,137,178,230,2
Image_661.jpg,190,136,276,210,2
Image_661.jpg,10,237,97,281,2
Image_661.jpg,10,156,59,229,2
Image_661.jpg,2,2,105,48,2
Image_661.jpg,70,50,108,132,2
Image_661.jpg,98,236,169,337,2
Image_661.jpg,183,216,311,284,2
Image_661.jpg,185,297,226,359,1
Image_661.jpg,293,165,331,205,1
Image_344.jpg,354,2,412,73,1
Image_344.jpg,321,240,405,328,1
Image_344.jpg,4,284,74,412,1
Image_344.jpg,79,267,142,338,1
Image_344.jpg,0,160,44,226,1
Image_344.jpg,6,0,58,138,1
Image_344.jpg,53,196,141,261,1
Image_344.jpg,99,343,238,414,1
Image_344.jpg,247,341,308,415,1
Image_344.jpg,63,0,178,61,2
Image_344.jpg,185,2,285,59,2
Image_344.jpg,141,114,217,189,2
Image_344.jpg,232,66,298,127,2
Image_344.jpg,229,137,302,249,2
Image_344.jpg,184,247,308,329,2
Image_344.jpg,320,330,414,413,2
Image_344.jpg,308,90,368,176,2
Image_344.jpg,109,64,230,108,2
Image_344.jpg,0,235,47,277,2
Image_50.jpg,0,68,62,133,2
Image_50.jpg,315,0,401,43,2
Image_50.jpg,331,322,409,411,2
Image_50.jpg,181,315,317,373,2
Image_50.jpg,195,253,356,313,2
Image_50.jpg,66,100,198,208,2
Image_50.jpg,73,0,135,92,2
Image_50.jpg,1,16,42,67,1
Image_50.jpg,0,230,83,349,1
Image_50.jpg,94,382,200,413,1
Image_50.jpg,107,215,185,308,1
Image_50.jpg,347,44,409,124,1
Image_50.jpg,291,154,379,238,1
Image_50.jpg,364,247,409,303,1
Image_50.jpg,146,2,225,82,1
Image_50.jpg,204,87,260,132,1
Image_50.jpg,202,170,282,251,2
Image_359.jpg,3,307,121,414,2
Image_359.jpg,335,33,412,110,2
Image_359.jpg,274,51,328,163,2
Image_359.jpg,336,117,406,225,2
Image_359.jpg,265,171,326,244,2
Image_359.jpg,135,214,213,356,2
Image_359.jpg,155,118,261,172,2
Image_359.jpg,0,218,128,303,1
Image_359.jpg,0,14,37,125,1
Image_359.jpg,46,1,155,73,1
Image_359.jpg,278,1,413,28,1
Image_359.jpg,184,36,260,112,1
Image_359.jpg,381,227,416,318,1
Image_359.jpg,236,345,369,416,1
Image_359.jpg,223,251,342,328,1
Image_359.jpg,51,156,154,205,1
Image_1247.jpg,7,331,67,410,2
Image_1247.jpg,0,267,36,317,2
Image_1247.jpg,0,125,77,243,2
Image_1247.jpg,59,1,186,73,2
Image_1247.jpg,241,139,299,220,2
Image_1247.jpg,343,0,409,31,2
Image_1247.jpg,310,283,370,377,2
Image_1247.jpg,164,121,232,181,2
Image_1247.jpg,84,366,140,414,2
Image_1247.jpg,78,292,169,363,2
Image_1247.jpg,137,75,276,120,1
Image_1247.jpg,251,230,302,326,1
Image_1247.jpg,378,327,412,392,1
Image_1247.jpg,153,372,257,413,1
Image_653.jpg,0,0,44,71,2
Image_653.jpg,2,221,56,366,2
Image_653.jpg,64,204,118,299,2
Image_653.jpg,169,138,275,184,2
Image_653.jpg,223,69,367,136,2
Image_653.jpg,186,348,340,416,2
Image_653.jpg,346,303,411,411,2
Image_653.jpg,352,179,413,295,1
Image_653.jpg,259,244,341,337,1
Image_653.jpg,122,187,214,258,1
Image_653.jpg,256,2,407,57,1
Image_654.jpg,309,1,414,46,1
Image_654.jpg,1,362,39,412,1
Image_654.jpg,327,358,413,411,1
Image_654.jpg,114,267,251,363,1
Image_654.jpg,230,6,298,61,2
Image_654.jpg,138,43,226,145,2
Image_654.jpg,26,3,119,62,2
Image_654.jpg,2,63,45,255,2
Image_654.jpg,49,150,155,221,2
Image_654.jpg,64,61,128,136,2
Image_654.jpg,213,207,327,258,2
Image_654.jpg,352,82,414,186,2
Image_654.jpg,262,257,315,377,2
Image_654.jpg,331,236,396,346,2
Image_654.jpg,340,193,414,230,2
Image_654.jpg,64,371,230,414,2
Image_348.jpg,0,239,142,320,1
Image_348.jpg,36,1,113,64,1
Image_348.jpg,181,0,293,43,1
Image_348.jpg,200,48,349,118,1
Image_348.jpg,190,389,282,413,1
Image_348.jpg,203,220,244,332,1
Image_348.jpg,0,327,97,414,2
Image_348.jpg,0,86,28,194,2
Image_348.jpg,73,69,190,119,2
Image_348.jpg,153,125,311,214,2
Image_348.jpg,326,139,401,209,2
Image_348.jpg,251,279,404,397,2
Image_348.jpg,260,220,401,272,2
Image_348.jpg,367,1,412,29,2
Image_42.jpg,184,2,288,62,2
Image_42.jpg,261,75,354,176,2
Image_42.jpg,301,3,362,68,2
Image_42.jpg,368,66,416,146,2
Image_42.jpg,329,189,410,303,2
Image_42.jpg,238,346,413,416,1
Image_42.jpg,8,284,172,413,1
Image_42.jpg,173,212,252,324,1
Image_42.jpg,4,191,91,266,1
Image_42.jpg,2,3,117,86,1
Image_42.jpg,94,90,170,147,1
Image_42.jpg,6,89,93,186,1
Image_42.jpg,101,156,163,221,1
Image_1263.jpg,299,151,409,249,2
Image_1263.jpg,267,297,412,411,2
Image_1263.jpg,347,34,416,133,2
Image_1263.jpg,0,6,62,90,2
Image_1263.jpg,88,0,206,66,2
Image_1263.jpg,219,0,341,69,2
Image_1263.jpg,71,68,178,166,2
Image_1263.jpg,0,247,58,363,2
Image_1263.jpg,62,293,171,389,2
Image_1263.jpg,183,290,261,411,2
Image_1263.jpg,252,73,322,137,2
Image_1263.jpg,89,249,250,286,1
Image_1263.jpg,3,124,61,207,1
Image_1263.jpg,185,100,225,189,1
Image_1263.jpg,344,3,406,25,1
Image_356.jpg,112,2,189,72,2
Image_356.jpg,312,25,415,109,2
Image_356.jpg,2,41,114,141,2
Image_356.jpg,0,153,66,243,2
Image_356.jpg,353,113,414,252,2
Image_356.jpg,225,115,344,187,2
Image_356.jpg,224,193,344,263,2
Image_356.jpg,108,188,216,289,2
Image_356.jpg,150,295,229,396,2
Image_356.jpg,236,265,287,327,2
Image_356.jpg,206,0,287,58,1
Image_356.jpg,2,292,143,412,1
Image_356.jpg,234,349,415,416,1
Image_59.jpg,3,307,121,414,2
Image_59.jpg,335,33,412,110,2
Image_59.jpg,274,51,328,163,2
Image_59.jpg,336,117,406,225,2
Image_59.jpg,265,171,326,244,2
Image_59.jpg,135,214,213,356,2
Image_59.jpg,155,118,261,172,2
Image_59.jpg,0,218,128,303,1
Image_59.jpg,0,14,37,125,1
Image_59.jpg,46,1,155,73,1
Image_59.jpg,278,1,413,28,1
Image_59.jpg,184,36,260,112,1
Image_59.jpg,381,227,416,318,1
Image_59.jpg,236,345,369,416,1
Image_59.jpg,223,251,342,328,1
Image_59.jpg,51,156,154,205,1
Image_1265.jpg,302,2,404,123,2
Image_1265.jpg,0,261,62,344,2
Image_1265.jpg,1,108,50,214,2
Image_1265.jpg,67,254,151,360,2
Image_1265.jpg,260,147,412,255,2
Image_1265.jpg,236,260,391,316,2
Image_1265.jpg,63,106,170,244,2
Image_1265.jpg,173,110,252,218,2
Image_1265.jpg,6,0,99,79,1
Image_1265.jpg,116,0,246,66,1
Image_1265.jpg,284,329,416,408,1
Image_1265.jpg,165,324,257,397,1
Image_1265.jpg,174,231,227,316,1
Image_666.jpg,4,340,191,414,2
Image_666.jpg,0,155,63,275,2
Image_666.jpg,68,175,141,276,2
Image_666.jpg,3,34,68,145,2
Image_666.jpg,72,75,178,168,2
Image_666.jpg,187,67,257,200,2
Image_666.jpg,261,137,348,230,2
Image_666.jpg,357,72,409,196,2
Image_666.jpg,294,73,353,132,2
Image_666.jpg,297,0,413,46,1
Image_666.jpg,71,27,246,61,1
Image_666.jpg,363,330,413,414,1
Image_666.jpg,330,235,412,321,1
Image_666.jpg,170,250,325,311,1
Image_666.jpg,155,205,251,244,1
Image_1266.jpg,4,340,191,414,2
Image_1266.jpg,0,155,63,275,2
Image_1266.jpg,68,175,141,276,2
Image_1266.jpg,3,34,68,145,2
Image_1266.jpg,72,75,178,168,2
Image_1266.jpg,187,67,257,200,2
Image_1266.jpg,261,137,348,230,2
Image_1266.jpg,357,72,409,196,2
Image_1266.jpg,294,73,353,132,2
Image_1266.jpg,297,0,413,46,1
Image_1266.jpg,71,27,246,61,1
Image_1266.jpg,363,330,413,414,1
Image_1266.jpg,330,235,412,321,1
Image_1266.jpg,170,250,325,311,1
Image_1266.jpg,155,205,251,244,1
Image_655.jpg,149,0,247,108,2
Image_655.jpg,63,110,170,184,2
Image_655.jpg,372,78,416,168,2
Image_655.jpg,264,308,354,415,2
Image_655.jpg,67,354,257,410,2
Image_655.jpg,357,214,416,337,2
Image_655.jpg,125,288,251,349,1
Image_655.jpg,215,227,346,285,1
Image_655.jpg,271,163,344,217,1
Image_655.jpg,253,7,344,73,1
Image_655.jpg,11,190,119,262,1
Image_44.jpg,354,2,412,73,1
Image_44.jpg,321,240,405,328,1
Image_44.jpg,4,284,74,412,1
Image_44.jpg,79,267,142,338,1
Image_44.jpg,0,160,44,226,1
Image_44.jpg,6,0,58,138,1
Image_44.jpg,53,196,141,261,1
Image_44.jpg,99,343,238,414,1
Image_44.jpg,247,341,308,415,1
Image_44.jpg,63,0,178,61,2
Image_44.jpg,185,2,285,59,2
Image_44.jpg,141,114,217,189,2
Image_44.jpg,232,66,298,127,2
Image_44.jpg,229,137,302,249,2
Image_44.jpg,184,247,308,329,2
Image_44.jpg,320,330,414,413,2
Image_44.jpg,308,90,368,176,2
Image_44.jpg,109,64,230,108,2
Image_44.jpg,0,235,47,277,2
Image_946.jpg,168,57,256,131,2
Image_946.jpg,0,222,58,321,2
Image_946.jpg,0,123,75,213,2
Image_946.jpg,82,108,140,168,2
Image_946.jpg,3,0,71,114,2
Image_946.jpg,362,235,414,369,2
Image_946.jpg,295,216,350,327,1
Image_946.jpg,275,0,405,34,1
Image_946.jpg,327,41,414,118,1
Image_946.jpg,271,41,322,140,2
Image_946.jpg,292,140,395,211,2
Image_946.jpg,231,378,388,416,2
Image_946.jpg,72,351,209,412,2
Image_946.jpg,66,269,122,348,2
Image_946.jpg,2,341,59,410,1
Image_946.jpg,132,232,261,335,1
Image_946.jpg,127,0,225,49,1
Image_1261.jpg,345,8,413,140,1
Image_1261.jpg,344,150,416,201,1
Image_1261.jpg,226,3,334,72,1
Image_1261.jpg,117,2,219,75,1
Image_1261.jpg,137,85,271,127,1
Image_1261.jpg,2,54,62,150,1
Image_1261.jpg,5,283,73,381,1
Image_1261.jpg,288,316,416,412,2
Image_1261.jpg,347,209,414,300,2
Image_1261.jpg,73,137,178,230,2
Image_1261.jpg,190,136,276,210,2
Image_1261.jpg,10,237,97,281,2
Image_1261.jpg,10,156,59,229,2
Image_1261.jpg,2,2,105,48,2
Image_1261.jpg,70,50,108,132,2
Image_1261.jpg,98,236,169,337,2
Image_1261.jpg,183,216,311,284,2
Image_1261.jpg,185,297,226,359,1
Image_1261.jpg,293,165,331,205,1
Image_950.jpg,0,68,62,133,2
Image_950.jpg,315,0,401,43,2
Image_950.jpg,331,322,409,411,2
Image_950.jpg,181,315,317,373,2
Image_950.jpg,195,253,356,313,2
Image_950.jpg,66,100,198,208,2
Image_950.jpg,73,0,135,92,2
Image_950.jpg,1,16,42,67,1
Image_950.jpg,0,230,83,349,1
Image_950.jpg,94,382,200,413,1
Image_950.jpg,107,215,185,308,1
Image_950.jpg,347,44,409,124,1
Image_950.jpg,291,154,379,238,1
Image_950.jpg,364,247,409,303,1
Image_950.jpg,146,2,225,82,1
Image_950.jpg,204,87,260,132,1
Image_950.jpg,202,170,282,251,2
Image_954.jpg,309,1,414,46,1
Image_954.jpg,1,362,39,412,1
Image_954.jpg,327,358,413,411,1
Image_954.jpg,114,267,251,363,1
Image_954.jpg,230,6,298,61,2
Image_954.jpg,138,43,226,145,2
Image_954.jpg,26,3,119,62,2
Image_954.jpg,2,63,45,255,2
Image_954.jpg,49,150,155,221,2
Image_954.jpg,64,61,128,136,2
Image_954.jpg,213,207,327,258,2
Image_954.jpg,352,82,414,186,2
Image_954.jpg,262,257,315,377,2
Image_954.jpg,331,236,396,346,2
Image_954.jpg,340,193,414,230,2
Image_954.jpg,64,371,230,414,2
Image_664.jpg,7,6,70,78,1
Image_664.jpg,280,351,413,416,1
Image_664.jpg,183,322,272,409,1
Image_664.jpg,295,78,369,142,1
Image_664.jpg,169,0,225,76,1
Image_664.jpg,168,242,216,313,1
Image_664.jpg,78,133,247,178,1
Image_664.jpg,74,3,156,53,2
Image_664.jpg,245,1,321,29,2
Image_664.jpg,308,41,414,72,2
Image_664.jpg,373,80,408,130,2
Image_664.jpg,292,189,404,282,2
Image_664.jpg,280,288,411,347,2
Image_664.jpg,226,188,262,309,2
Image_664.jpg,77,179,219,246,2
Image_664.jpg,0,137,68,229,2
Image_664.jpg,3,290,41,372,2
Image_664.jpg,53,287,144,378,2
Image_664.jpg,66,245,137,281,2
Image_664.jpg,352,2,414,36,2
Image_65.jpg,302,2,404,123,2
Image_65.jpg,0,261,62,344,2
Image_65.jpg,1,108,50,214,2
Image_65.jpg,67,254,151,360,2
Image_65.jpg,260,147,412,255,2
Image_65.jpg,236,260,391,316,2
Image_65.jpg,63,106,170,244,2
Image_65.jpg,173,110,252,218,2
Image_65.jpg,6,0,99,79,1
Image_65.jpg,116,0,246,66,1
Image_65.jpg,284,329,416,408,1
Image_65.jpg,165,324,257,397,1
Image_65.jpg,174,231,227,316,1
Image_346.jpg,168,57,256,131,2
Image_346.jpg,0,222,58,321,2
Image_346.jpg,0,123,75,213,2
Image_346.jpg,82,108,140,168,2
Image_346.jpg,3,0,71,114,2
Image_346.jpg,362,235,414,369,2
Image_346.jpg,295,216,350,327,1
Image_346.jpg,275,0,405,34,1
Image_346.jpg,327,41,414,118,1
Image_346.jpg,271,41,322,140,2
Image_346.jpg,292,140,395,211,2
Image_346.jpg,231,378,388,416,2
Image_346.jpg,72,351,209,412,2
Image_346.jpg,66,269,122,348,2
Image_346.jpg,2,341,59,410,1
Image_346.jpg,132,232,261,335,1
Image_346.jpg,127,0,225,49,1
Image_1260.jpg,3,179,57,325,2
Image_1260.jpg,70,165,198,251,2
Image_1260.jpg,81,33,150,163,2
Image_1260.jpg,344,0,410,119,2
Image_1260.jpg,267,53,333,112,2
Image_1260.jpg,204,115,331,199,2
Image_1260.jpg,156,75,201,158,2
Image_1260.jpg,0,0,71,49,1
Image_1260.jpg,230,2,330,49,1
Image_1260.jpg,5,109,69,170,1
Image_1260.jpg,7,354,142,413,1
Image_1260.jpg,153,357,218,413,1
Image_1260.jpg,234,334,407,413,1
Image_1260.jpg,222,242,335,329,1
Image_1260.jpg,344,125,416,326,1
Image_1253.jpg,0,0,44,71,2
Image_1253.jpg,2,221,56,366,2
Image_1253.jpg,64,204,118,299,2
Image_1253.jpg,169,138,275,184,2
Image_1253.jpg,223,69,367,136,2
Image_1253.jpg,186,348,340,416,2
Image_1253.jpg,346,303,411,411,2
Image_1253.jpg,352,179,413,295,1
Image_1253.jpg,259,244,341,337,1
Image_1253.jpg,122,187,214,258,1
Image_1253.jpg,256,2,407,57,1
Image_960.jpg,3,179,57,325,2
Image_960.jpg,70,165,198,251,2
Image_960.jpg,81,33,150,163,2
Image_960.jpg,344,0,410,119,2
Image_960.jpg,267,53,333,112,2
Image_960.jpg,204,115,331,199,2
Image_960.jpg,156,75,201,158,2
Image_960.jpg,0,0,71,49,1
Image_960.jpg,230,2,330,49,1
Image_960.jpg,5,109,69,170,1
Image_960.jpg,7,354,142,413,1
Image_960.jpg,153,357,218,413,1
Image_960.jpg,234,334,407,413,1
Image_960.jpg,222,242,335,329,1
Image_960.jpg,344,125,416,326,1
Image_953.jpg,0,0,44,71,2
Image_953.jpg,2,221,56,366,2
Image_953.jpg,64,204,118,299,2
Image_953.jpg,169,138,275,184,2
Image_953.jpg,223,69,367,136,2
Image_953.jpg,186,348,340,416,2
Image_953.jpg,346,303,411,411,2
Image_953.jpg,352,179,413,295,1
Image_953.jpg,259,244,341,337,1
Image_953.jpg,122,187,214,258,1
Image_953.jpg,256,2,407,57,1
Image_1255.jpg,149,0,247,108,2
Image_1255.jpg,63,110,170,184,2
Image_1255.jpg,372,78,416,168,2
Image_1255.jpg,264,308,354,415,2
Image_1255.jpg,67,354,257,410,2
Image_1255.jpg,357,214,416,337,2
Image_1255.jpg,125,288,251,349,1
Image_1255.jpg,215,227,346,285,1
Image_1255.jpg,271,163,344,217,1
Image_1255.jpg,253,7,344,73,1
Image_1255.jpg,11,190,119,262,1
Image_649.jpg,177,227,233,318,1
Image_649.jpg,66,66,167,140,1
Image_649.jpg,80,368,174,412,1
Image_649.jpg,1,290,69,411,2
Image_649.jpg,347,7,414,123,2
Image_649.jpg,264,1,331,27,2
Image_649.jpg,0,1,112,62,2
Image_649.jpg,105,144,214,219,2
Image_649.jpg,239,274,293,378,2
Image_649.jpg,297,335,410,407,2
Image_51.jpg,0,0,141,59,2
Image_51.jpg,2,63,47,163,2
Image_51.jpg,50,61,102,105,2
Image_51.jpg,307,337,413,411,2
Image_51.jpg,2,300,110,408,2
Image_51.jpg,113,226,179,340,2
Image_51.jpg,193,209,235,286,2
Image_51.jpg,298,106,416,195,2
Image_51.jpg,363,3,409,97,1
Image_51.jpg,243,195,320,251,1
Image_51.jpg,371,234,414,331,1
Image_361.jpg,345,8,413,140,1
Image_361.jpg,344,150,416,201,1
Image_361.jpg,226,3,334,72,1
Image_361.jpg,117,2,219,75,1
Image_361.jpg,137,85,271,127,1
Image_361.jpg,2,54,62,150,1
Image_361.jpg,5,283,73,381,1
Image_361.jpg,288,316,416,412,2
Image_361.jpg,347,209,414,300,2
Image_361.jpg,73,137,178,230,2
Image_361.jpg,190,136,276,210,2
Image_361.jpg,10,237,97,281,2
Image_361.jpg,10,156,59,229,2
Image_361.jpg,2,2,105,48,2
Image_361.jpg,70,50,108,132,2
Image_361.jpg,98,236,169,337,2
Image_361.jpg,183,216,311,284,2
Image_361.jpg,185,297,226,359,1
Image_361.jpg,293,165,331,205,1
Image_947.jpg,7,331,67,410,2
Image_947.jpg,0,267,36,317,2
Image_947.jpg,0,125,77,243,2
Image_947.jpg,59,1,186,73,2
Image_947.jpg,241,139,299,220,2
Image_947.jpg,343,0,409,31,2
Image_947.jpg,310,283,370,377,2
Image_947.jpg,164,121,232,181,2
Image_947.jpg,84,366,140,414,2
Image_947.jpg,78,292,169,363,2
Image_947.jpg,137,75,276,120,1
Image_947.jpg,251,230,302,326,1
Image_947.jpg,378,327,412,392,1
Image_947.jpg,153,372,257,413,1
Image_956.jpg,112,2,189,72,2
Image_956.jpg,312,25,415,109,2
Image_956.jpg,2,41,114,141,2
Image_956.jpg,0,153,66,243,2
Image_956.jpg,353,113,414,252,2
Image_956.jpg,225,115,344,187,2
Image_956.jpg,224,193,344,263,2
Image_956.jpg,108,188,216,289,2
Image_956.jpg,150,295,229,396,2
Image_956.jpg,236,265,287,327,2
Image_956.jpg,206,0,287,58,1
Image_956.jpg,2,292,143,412,1
Image_956.jpg,234,349,415,416,1
Image_56.jpg,112,2,189,72,2
Image_56.jpg,312,25,415,109,2
Image_56.jpg,2,41,114,141,2
Image_56.jpg,0,153,66,243,2
Image_56.jpg,353,113,414,252,2
Image_56.jpg,225,115,344,187,2
Image_56.jpg,224,193,344,263,2
Image_56.jpg,108,188,216,289,2
Image_56.jpg,150,295,229,396,2
Image_56.jpg,236,265,287,327,2
Image_56.jpg,206,0,287,58,1
Image_56.jpg,2,292,143,412,1
Image_56.jpg,234,349,415,416,1
Image_962.jpg,289,220,410,336,2
Image_962.jpg,359,115,414,215,2
Image_962.jpg,290,376,413,412,2
Image_962.jpg,144,341,265,414,2
Image_962.jpg,3,336,136,413,2
Image_962.jpg,6,170,113,232,2
Image_962.jpg,0,64,49,168,2
Image_962.jpg,125,168,232,232,2
Image_962.jpg,76,55,181,144,2
Image_962.jpg,191,62,318,155,2
Image_962.jpg,0,0,114,57,1
Image_962.jpg,125,0,264,49,1
Image_962.jpg,320,0,413,106,1
Image_962.jpg,5,236,85,302,1
Image_962.jpg,149,236,222,296,1
Image_962.jpg,236,159,330,212,2
Image_350.jpg,0,68,62,133,2
Image_350.jpg,315,0,401,43,2
Image_350.jpg,331,322,409,411,2
Image_350.jpg,181,315,317,373,2
Image_350.jpg,195,253,356,313,2
Image_350.jpg,66,100,198,208,2
Image_350.jpg,73,0,135,92,2
Image_350.jpg,1,16,42,67,1
Image_350.jpg,0,230,83,349,1
Image_350.jpg,94,382,200,413,1
Image_350.jpg,107,215,185,308,1
Image_350.jpg,347,44,409,124,1
Image_350.jpg,291,154,379,238,1
Image_350.jpg,364,247,409,303,1
Image_350.jpg,146,2,225,82,1
Image_350.jpg,204,87,260,132,1
Image_350.jpg,202,170,282,251,2
Image_352.jpg,20,347,154,412,1
Image_352.jpg,2,201,77,303,1
Image_352.jpg,247,274,340,410,1
Image_352.jpg,0,100,40,195,1
Image_352.jpg,334,0,412,66,2
Image_352.jpg,252,48,336,136,2
Image_352.jpg,141,3,238,132,2
Image_352.jpg,45,63,130,186,2
Image_352.jpg,342,198,412,280,2
Image_352.jpg,348,285,413,403,2
Image_352.jpg,173,308,241,413,2
Image_352.jpg,150,139,280,230,2
Image_352.jpg,84,194,142,265,2
Image_1251.jpg,0,0,141,59,2
Image_1251.jpg,2,63,47,163,2
Image_1251.jpg,50,61,102,105,2
Image_1251.jpg,307,337,413,411,2
Image_1251.jpg,2,300,110,408,2
Image_1251.jpg,113,226,179,340,2
Image_1251.jpg,193,209,235,286,2
Image_1251.jpg,298,106,416,195,2
Image_1251.jpg,363,3,409,97,1
Image_1251.jpg,243,195,320,251,1
Image_1251.jpg,371,234,414,331,1
Image_347.jpg,7,331,67,410,2
Image_347.jpg,0,267,36,317,2
Image_347.jpg,0,125,77,243,2
Image_347.jpg,59,1,186,73,2
Image_347.jpg,241,139,299,220,2
Image_347.jpg,343,0,409,31,2
Image_347.jpg,310,283,370,377,2
Image_347.jpg,164,121,232,181,2
Image_347.jpg,84,366,140,414,2
Image_347.jpg,78,292,169,363,2
Image_347.jpg,137,75,276,120,1
Image_347.jpg,251,230,302,326,1
Image_347.jpg,378,327,412,392,1
Image_347.jpg,153,372,257,413,1
Image_61.jpg,345,8,413,140,1
Image_61.jpg,344,150,416,201,1
Image_61.jpg,226,3,334,72,1
Image_61.jpg,117,2,219,75,1
Image_61.jpg,137,85,271,127,1
Image_61.jpg,2,54,62,150,1
Image_61.jpg,5,283,73,381,1
Image_61.jpg,288,316,416,412,2
Image_61.jpg,347,209,414,300,2
Image_61.jpg,73,137,178,230,2
Image_61.jpg,190,136,276,210,2
Image_61.jpg,10,237,97,281,2
Image_61.jpg,10,156,59,229,2
Image_61.jpg,2,2,105,48,2
Image_61.jpg,70,50,108,132,2
Image_61.jpg,98,236,169,337,2
Image_61.jpg,183,216,311,284,2
Image_61.jpg,185,297,226,359,1
Image_61.jpg,293,165,331,205,1
Image_660.jpg,3,179,57,325,2
Image_660.jpg,70,165,198,251,2
Image_660.jpg,81,33,150,163,2
Image_660.jpg,344,0,410,119,2
Image_660.jpg,267,53,333,112,2
Image_660.jpg,204,115,331,199,2
Image_660.jpg,156,75,201,158,2
Image_660.jpg,0,0,71,49,1
Image_660.jpg,230,2,330,49,1
Image_660.jpg,5,109,69,170,1
Image_660.jpg,7,354,142,413,1
Image_660.jpg,153,357,218,413,1
Image_660.jpg,234,334,407,413,1
Image_660.jpg,222,242,335,329,1
Image_660.jpg,344,125,416,326,1
Image_48.jpg,0,239,142,320,1
Image_48.jpg,36,1,113,64,1
Image_48.jpg,181,0,293,43,1
Image_48.jpg,200,48,349,118,1
Image_48.jpg,190,389,282,413,1
Image_48.jpg,203,220,244,332,1
Image_48.jpg,0,327,97,414,2
Image_48.jpg,0,86,28,194,2
Image_48.jpg,73,69,190,119,2
Image_48.jpg,153,125,311,214,2
Image_48.jpg,326,139,401,209,2
Image_48.jpg,251,279,404,397,2
Image_48.jpg,260,220,401,272,2
Image_48.jpg,367,1,412,29,2
Image_943.jpg,6,31,52,160,1
Image_943.jpg,99,0,200,49,1
Image_943.jpg,135,48,195,128,1
